id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences,borough,poverty_rate,distance_to_nearest_pantry_miles,food_access_risk_raw,food_access_risk,risk_tier
ckyxxvs7y64433lz5416ufz11,Church of St. Paul the Apostle/The Loaf and Fishes food pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,405 West 59th Street,,New York,NY,10023,40.7699659,-73.98707739999999,America/New_York,stpaultheapostle.org,(212) 265-3495,False,False,True,,,0.93,2.5,22,70,,"ID required,Must bring own bags/cart,First come, first serve: open until food runs out,Registration required",True,True,Manhattan,0.16,0.159,0.0254,0.0018,low
169,Church of the Annunciation,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,88 Convent Ave,,New York,NY,10027,40.8162988,-73.95299039999999,America/New_York,https://www.theannunciation.net,(212) 234-1919,False,False,True,2.0,MONTH,0.3,2.5,6,41,,ID required,True,True,Manhattan,0.16,0.103,0.0165,0.0012,low
198,Church of the Crucifixion - Food Pantry,- Food pantry is closed until Septemeber,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,440 Convent Avenue,,New York,NY,10031,40.8262597,-73.9454653,America/New_York,https://www.coalitionforthehomeless.org/resources/church-of-the-crucifixion/,(212) 281-0900,False,False,True,,,0.76,3.0,1,8,,,True,False,Manhattan,0.16,0.096,0.0154,0.0011,low
274,Church of the Epiphany,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,351 East 74th Street,,New York,NY,10021,40.7695325,-73.9555003,America/New_York,https://www.epiphanynyc.org,(212) 288-7724,False,False,True,,,0.49,,0,8,,,True,True,Manhattan,0.16,0.002,0.0003,0.0,low
cl274zi6400040416l2b9htna,Church of the Village/UMC,Present appointment confirmation text from Plentiful when claiming food,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,201 West 13th Street,,New York,NY,10011,40.7381373,-74.0003114,America/New_York,www.thereddoorplace.org,(347) 497-9718,False,True,True,,,0.93,2.2857142857142856,11,27,,Schedule appointment through Plentiful app,True,True,Manhattan,0.16,0.118,0.0189,0.0013,low
215,City Harvest Mobile Market  - The Washington Heights/Inwood Mobile Market- Dyckman ,Eligible if you are a resident of the Dyckman Houses or Participate in programs a the Dyckman Senior Center,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,175 Nagle Avenue,,New York ,NY,10034,40.860912,-73.92334,America/New_York,www.cityharvest.org,(866) 444-0244,False,False,True,,,0.7,2.5625,45,119,,"ID required,Must bring own bags/cart,Proof of address required,First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.075,0.012,0.0008,low
326,City Harvest Mobile Market -Prince Hall Mobile Market,"Must be a Manhattan resident to receive food..
Location: Prince Hall Masonic Temple at 454 West 155th Street, near the corner of St. Nicholas Avenue

Must be a member of Prince Masonic Temple or Community League of the Heights or resident of 10032 & 10031",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,454 W 155th St,,New York,NY,10032,40.83086,-73.941933,America/New_York,https://www.cityharvest.org/programs/mobile-markets/,(866) 444-0244,False,False,True,,,0.99,2.5185185185185186,38,111,,"ID required,Must bring own bags/cart,Proof of address required,First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.074,0.0118,0.0008,low
cmk6z9olm03nlx6ef5xf97kgu,City Relief Chelsea Park," (BTWN 9TH & 10TH AVE)
This location has: Soup, bread, beverages, socks, hygiene kits, prayer, & Life Care Visits (ie: one-on-one referrals to resources.)
https://www.cityrelief.org/contact-us",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,294 10th Avenue,,New York,NY,10001,40.7498575,-74.0008431,America/New_York,https://www.cityrelief.org/our-locations,,False,False,True,,,0.99,,0,5,,,True,True,Manhattan,0.16,0.039,0.0062,0.0004,low
cmk6zqeh203r9x6efbvjnszwa,City Relief Lower East Side,"DELANCEY ST. (BTWN CHRYSTIE & FORSYTH ST)
Services Provided: Prayer, & Life Care Visits (ie: one-on-one referrals to resources). NO MEALS.",Other public benefits,OTHER_PUBLIC_BENEFITS,PUBLISHED,29 Delancey Street,,New York,NY,10002,40.7196743,-73.9926266,America/New_York,https://www.cityrelief.org/our-locations,,False,False,True,,,0.79,,0,2,,,True,True,Manhattan,0.16,0.053,0.0085,0.0006,low
cmk702raj02mzxafmsp0upoh2,City Relief at Salvation Army Harlem Temple,"AT 138TH NEW YORK, NY 10037
Services Provided: Soup, bread, beverages, socks, hygiene kits, prayer, & Life Care Visits (ie: one-on-one referrals to resources.)",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,556 Malcolm X Boulevard,,New York,NY,10037,40.8158489,-73.93925709999999,America/New_York,https://www.cityrelief.org/our-locations,,False,False,True,,,0.8,3.0,3,2,,,True,True,Manhattan,0.16,0.029,0.0046,0.0003,low
cmixav0nn0evaywebb70vg29w,CityMeals on Wheels,You must call your local Case Management Agency to be assessed for eligibility. Enter your zip code in this link below to find your local Case Management Agency. https://www.citymeals.org/get-meals,Grocery delivery,GROCERY_DELIVERY,PUBLISHED,355 Lexington Avenue,,New York,NY,10017,40.7502156,-73.9764544,America/New_York,https://www.citymeals.org/,(646) 866-6289,False,False,True,,,0.75,,0,39,,Seniors only,False,False,Manhattan,0.16,0.101,0.0162,0.0011,low
cmbv36fxa00qj500v11vfie3r,Coalition for the Homeless,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,210 East 124th Street,,New York,NY,10035,40.8025311,-73.93567480000002,America/New_York,,(212) 360-6273,False,False,True,,,0.71,,0,5,,,True,True,Manhattan,0.16,0.021,0.0034,0.0002,low
cm9hhqnc90hjax20vlszpystl,Columba Hall,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,209 East 118th Street,,New York,NY,10035,40.7991092,-73.9383472,America/New_York,https://columbakavanagh.org/,(212) 426-6317,False,False,True,,,0.69,,0,1,,,False,False,Manhattan,0.16,0.036,0.0058,0.0004,low
cmk2q0aru07gkytfo2vjy1ncy,Columbia Food Pantry Alfred Lerner Hall,"5th Floor of Lerner Hall Campus Side
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2920 Broadway,,New York,NY,10027,40.8068564,-73.96401080000001,America/New_York,https://foodpantry.cssi.columbia.edu/,,False,False,True,,,0.59,3.0,2,4,,,True,True,Manhattan,0.16,0.01,0.0016,0.0001,low
287,"Columbia Food Pantry, The Medical Center",Pantry is open to the public.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,616 West 114th Street,,New York,NY,10025,40.80694159999999,-73.9658462,America/New_York,https://thefoodpantry.studentgroups.columbia.edu,(212) 854-1492,False,False,True,,,0.87,2.25,6,46,,"ID required,Proof of address required",True,True,Manhattan,0.16,0.009,0.0014,0.0001,low
cmk2ptnps0hcb0zfr8sivw9tw,"Columbia Food Pantry, The Medical Center","1st Floor
The Food Pantry at Columbia will close the week of December 15th for the Winter Break and will reopen at the beginning of the Spring semester. Updated hours of operation will be finalized in early January.
All our locations are accessible to any student no matter the School affiliation!",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,50 Haven Avenue,,New York,NY,10032,40.8433044,-73.9433439,America/New_York,https://foodpantry.cssi.columbia.edu/,,False,False,True,,,0.59,,0,0,,Students & staff only,True,True,Manhattan,0.16,0.25,0.04,0.0028,low
1339,"Communities for Healthy Food @ West Harlem Group Assistance, Inc.","NY State ID required.
West Harlem Group Assistance, Inc. which is beside the food pantry location is open 9AM-5PM also assists with housing, employment, public assistance, etc.
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,625 Malcolm X Boulevard,Store Front,New York,NY,10030,40.8183018,-73.9383013,America/New_York,www.whgainc.org,(212) 690-7900,False,False,True,,,0.6,2.5454545454545454,27,62,,"ID required,Must bring own bags/cart",True,True,Manhattan,0.16,0.121,0.0194,0.0014,low
clr6mwmso1wsu1gs8n9n73a37,Community Consultation Network,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,40 Montgomery Street,,New York,NY,10002,40.7126971,-73.9857348,America/New_York,https://www.henrystreet.org/about/our-buildings/40-montgomery-street/,(212) 233-5032,False,False,True,,,0.67,,0,8,,,False,False,Manhattan,0.16,0.111,0.0178,0.0013,low
ckxexc1mj06820413vw9pmxqk,Community Fridge 120th MMM,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,86 West 120th Street,,New York,New York,10027,40.8043037,-73.9474456,America/New_York,https://www.instagram.com/Communityfridge120mmm,,False,False,True,,,0.55,,0,0,,,True,False,Manhattan,0.16,0.045,0.0072,0.0005,low
cmixawlhl03xb1cfqdnx9gn6w,"Community Healthcare Network, Inc.","**no hrs

Ms Christine Rutkoski",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,60 Madison Avenue,,New York,NY,10010,40.7432446,-73.98651509999999,America/New_York,,(212) 545-2482,False,False,True,,,0.53,,0,27,,,False,False,Manhattan,0.16,0.109,0.0174,0.0012,low
1387,Community Impact/Ford Hall,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,616 W 114th st,,New York,NY,10025,40.807026,-73.965714,America/New_York,http://communityimpact.columbia.edu/,(212) 854-6310,False,False,True,1.0,MONTH,0.7,2.5,13,24,,,True,True,Manhattan,0.16,0.009,0.0014,0.0001,low
1341,Community League of the Height's Pantry ,"* Registration is on Tuesdays call between 3PM TO 5PM
* You must provide a valid NY State picture ID and proof of address
(Con Ed bill , cable , lease or any City or State document)



On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,508 West 159 Street,,New York,NY,10032,40.834106,-73.94146,America/New_York,https://www.cloth159.org/health-and-wellness,(212) 795-4779,False,False,True,,,0.6,2.411764705882353,43,74,,"ID required,Proof of address required,Registration required",True,True,Manhattan,0.16,0.037,0.0059,0.0004,low
ckyzf1ts02363523o1df1b3pxdw,Congregation Bnai Jeshurun,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,257 West 88th Street,,New York,NY,10024,40.7901,-73.97613880000002,America/New_York,https://bj.org/programs/tackling-food-insecurity/,(212) 787-7600,False,False,True,,,0.78,,0,3,,,True,True,Manhattan,0.16,0.07,0.0112,0.0008,low
ckz2899281701533jy3clyvhypx,Congregation Emanu-El of NYC,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1 East 65th Street,,New York,NY,10065,40.7679232,-73.96951220000001,America/New_York,www.emanuelnyc.org,(212) 744-1400,False,False,True,,,0.75,,0,0,,,True,True,Manhattan,0.16,0.233,0.0373,0.0026,low
1335,Convent Avenue Baptist Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,425 West 144th Street,,New York,NY,10031,40.8239427,-73.9462459,America/New_York,https://www.conventchurch.org/food-pantry,(212) 234-6767,False,False,True,1.0,MONTH,1.0,2.7333333333333334,20,68,,"ID required,Proof of address required",True,True,Manhattan,0.16,0.044,0.007,0.0005,low
334,Cothoa Luncheon Club - Senior Citizen Center,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,2005 Amsterdam Ave,,New York,NY,10032,40.8342672,-73.94078800000001,America/New_York,https://www.nyconnects.ny.gov/providers/cothoa-luncheon-club-inc-sofanysp1085,(212) 781-6580,False,False,True,,,0.77,,0,7,,Seniors only,True,True,Manhattan,0.16,0.037,0.0059,0.0004,low
1056,Crossroads Community Services - Food Pantry,"We distribute grocery bags filled with proteins, grains, vegetables, fruits, and dry goods every Thursday. 
To make an appointment, please call 212-378-0234 or email us at pantry@crossroadsnyc.org. You can also find us at plentifulapp.com.
Family size determines the amount of food that each family will receive.
Please remember to bring current identification with proof of address for all household members on your first day.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,108 East 51st Street,,New York,NY,10022,40.7573398,-73.97275599999999,America/New_York,https://www.crossroadsnyc.org/,(212) 378-0229,False,True,True,1.0,MONTH,0.99,2.6470588235294117,21,88,,"ID required,Call in advance for services,Registration required",True,True,Manhattan,0.16,0.015,0.0024,0.0002,low
cl556mp82444464gysu6dk2gke,DEWITT REFORMED CHURCH,Every month until December,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,280 Rivington Street,,New York,NY,10002,40.7175647,-73.9794946,America/New_York,https://www.dewittrca.org/,(212) 674-3341,False,False,True,,,0.8,,0,23,,"ID required,First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.044,0.007,0.0005,low
cmke3ann702781uh2vdx9ll9a,DOHMH Worksite Wellness Open House (Manhattan),"Join EmblemHealth and DOHMH as we celebrate the importance of healthy nutrition! Join us for a variety of free food, including a selection of fresh fruits, seasonal vegetables, and non-perishable items. Supplies are limited and are available on a first-come, first-served basis.
Brought to you by EmblemHealth.
This event is free and open to the public.
*Free while supplies last; no obligation to enroll.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,125 Worth Street,,New York,NY,10013,40.715782,-74.00255779999999,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/dohmh-worksite-wellness-open-house-manhattan-4a9nHp4ZYE/overview,,False,False,True,,,0.69,,0,17,,,False,False,Manhattan,0.16,0.055,0.0088,0.0006,low
256,Dear Mama,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,308 E 109th St,,New York,NY,10029,40.79234,-73.94051,America/New_York,https://www.dearmamacoffee.com/,,False,False,True,,,0.45,,0,2,,,True,False,Manhattan,0.16,0.097,0.0155,0.0011,low
cmbv3fo0500pjyb0wf2wps7w1,Democracy Prep/Harlem Prep,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,101 West 116th Street,,New York,NY,10026,40.8024627,-73.9498508,America/New_York,,(212) 876-9953,False,False,True,,,0.71,,1,7,,,True,True,Manhattan,0.16,0.077,0.0123,0.0009,low
cmixayyjo0e3g1jeelwk3m6gt,"Dominican Women's Development Center, Inc.",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,519 West 189th Street,,New York,NY,10040,40.8538109,-73.9282276,America/New_York,,(212) 994-6060,False,False,True,,,0.53,,0,3,,,False,False,Manhattan,0.16,0.241,0.0386,0.0027,low
cldx6jffv0003mh0f6xlyzyxj,DreamCenterNYC -Fulton Houses,Please call before going to confirm hours. ,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,419 West 17th Street,,New York,NY,10011,40.743531,-74.00470299999999,America/New_York,,,False,False,True,,,0.72,2.0,5,14,,,True,True,Manhattan,0.16,0.026,0.0042,0.0003,low
259,DreamCenterNYC -Hamilton Heights,"In front of PS 153 Adam Clayton Powell
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1750 Amsterdam Avenue,,New York,NY,10031,40.8266666,-73.94764649999999,America/New_York,https://www.dreamcenter.nyc/,(917) 327-6050,False,False,True,,,0.7,2.25,14,63,,,True,True,Manhattan,0.16,0.091,0.0146,0.001,low
241,"DreamCenterNYC, Elliot Houses",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,441 West 26th Street,,New York,NY,10001,40.7495592,-74.0014717,America/New_York,https://www.dreamcenter.nyc/locations,(917) 327-6050,False,False,True,,,0.79,,0,7,,,True,False,Manhattan,0.16,0.039,0.0062,0.0004,low
298,"DreamCenterNYC, Fulton Houses",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,459 W 17th St,,New York,NY,10011,40.7431615,-74.00466879999999,America/New_York,https://www.dreamcenter.nyc/support,(917) 327-6050,False,False,True,,,0.82,2.5,2,12,,,True,False,Manhattan,0.16,0.026,0.0042,0.0003,low
363,"DreamCenterNYC, Kings Houses",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1390 5th Ave,,New York,NY,10026,40.7997613,-73.9475317,America/New_York,https://www.dreamcenter.nyc/,(917) 327-6050,False,False,True,,,0.83,1.5,4,23,,,True,True,Manhattan,0.16,0.121,0.0194,0.0014,low
385,"DreamCenterNYC, Wagner Houses",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,E 120th St & Pleasant Ave,,New York,NY,10035,40.797615,-73.9312465,America/New_York,https://www.dreamcenter.nyc/support,(917) 327-6050,False,False,True,,,0.86,2.0,4,28,,,True,True,Manhattan,0.16,0.168,0.0269,0.0019,low
cmeh97iom01r3ypfmxqhfrfzd,EHBB NYC @ Jefferson Consolidated Houses,EHBB NYC is partnering with Sharing Excess to deliver produce to NYCHA residents from March to June.,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,300 East 115th Street,,New York,NY,10029,40.7959951,-73.9380184,America/New_York,https://ehbb.nyc/nyc-food-program/,(646) 454-0094,False,False,True,,,0.54,,0,23,,Fresh produce,False,False,Manhattan,0.16,0.075,0.012,0.0008,low
cmeh7vfpm005xzrfr2u9kh37t,EHBB NYC @ WILSON HOUSES,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2120 1st Avenue,,New York,NY,10029,40.791586,-73.9382024,America/New_York,https://ehbb.nyc/nyc-food-program/,,False,False,True,,,0.69,,0,48,,,False,False,Manhattan,0.16,0.025,0.004,0.0003,low
clmxmqsan0bo2pd0f3dhbovc7,"EXODUS TRANSITIONAL COMMUNITY, INC.",Food is available by appointment only you can sign up online : https://www.etcny.org/for-new-participants-form or you can go to location: https://www.etcny.org/our-locations,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2268 3rd Avenue,,New York,NY,10035,40.8027297,-73.9367335,America/New_York,https://www.etcny.org/resources-1/2021/2/22/food-insecurity-fo,(917) 492-0990,False,False,True,,,0.72,2.5,6,48,,,True,True,Manhattan,0.16,0.056,0.009,0.0006,low
1470,Educational Alliance - Center for Recovery and Wellness (CRW Community Food Program),"** Client can visit once every other week
 ** Closed July 4 and 5th
 ** Accept Walk-ins/ New client/ not pre-register at 5:30PM (Tuesdays and Wednesday)",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,25-29 Avenue D,,New York,NY,10009,40.721058,-73.978134,America/New_York, https://edalliance.org/community-centers-programs/crw/community-food-program/,(646) 395-4414,False,True,True,,,0.97,1.8,5,18,,Schedule appointment through Plentiful app,True,True,Manhattan,0.16,0.038,0.0061,0.0004,low
282,"El Nido de Esperanza, Washington Heights Ecumenical Food Pantry                        ","Available only to members who take their parenting class and only accepting families in Washington heights. We are only accepting women who are pregnant   Register online: https://nidodeesperanza.my.site.com/refer/s/ and a social worker will call you to schedule and appointment.
More info on the pantry will be discussed after online registration

Only serves surrounding neighborhood",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,4111 Broadway,,New York,NY,10033,40.8451229,-73.9392062,America/New_York,https://nidodeesperanzanyc.org,(646) 368-1117,False,True,True,,,0.89,2.4,18,45,WASHINGTON_HEIGHTS,"Call in advance for services,Registration required,Diapers/baby essentials may be available,Clothing may be available",True,True,Manhattan,0.16,0.124,0.0198,0.0014,low
302,Emanuel AME Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,37 W 119th St,,New York,NY,10026,40.8033119,-73.94613989999999,America/New_York,https://www.facebook.com/pages/Emanuel-Ame-Church/108069582568081,(212) 722-3969,False,False,True,,,0.45,,0,0,,,False,False,Manhattan,0.16,0.003,0.0005,0.0,low
